imply,v,32,,,,,,,,,,,,,,,,,,
import,v,40,,,,,,,,,,,,,,,,,,
importune,v,32,,,,,,,,,,,,,,,,,,
impose,v,41,,,,,,,,,,,,,,,,,,
impound,v,40,,,,,,,,,,,,,,,,,,
impoverish,v,40,,,,,,,,,,,,,,,,,,
imprecate,v,32,,,,,,,,,,,,,,,,,,
impregnate,v,30,,,,,,,,,,,,,,,,,,
impress,v,37,,,,,,,,,,,,,,,,,,
imprint,v,41,,,,,,,,,,,,,,,,,,
imprison,v,41,,,,,,,,,,,,,,,,,,
improve,v,30,,,,,,,,,,,,,,,,,,
improvise,v,36,,,,,,,,,,,,,,,,,,
improvize,v,36,,,,,,,,,,,,,,,,,,
impugn,v,32,,,,,,,,,,,,,,,,,,
impulse-buy,v,40,,,,,,,,,,,,,,,,,,
impute,v,31,,,,,,,,,,,,,,,,,,
inactivate,v,33,,,,,,,,,,,,,,,,,,
inaugurate,v,41,,,,,,,,,,,,,,,,,,
incandesce,v,30,,,,,,,,,,,,,,,,,,
incapacitate,v,30,,,,,,,,,,,,,,,,,,
incarcerate,v,41,,,,,,,,,,,,,,,,,,
incarnadine,v,30,,,,,,,,,,,,,,,,,,
incarnate,v,36,,,,,,,,,,,,,,,,,,
incase,v,35,,,,,,,,,,,,,,,,,,
incense,v,39,,,,,,,,,,,,,,,,,,
inch,v,38,,,,,,,,,,,,,,,,,,
incinerate,v,30,,,,,,,,,,,,,,,,,,
incise,v,35,,,,,,,,,,,,,,,,,,
incite,v,36,,,,,,,,,,,,,,,,,,
incline,v,42,,,,,,,,,,,,,,,,,,
inclose,v,35,,,,,,,,,,,,,,,,,,
include,v,42,,,,,,,,,,,,,,,,,,
incommode,v,41,,,,,,,,,,,,,,,,,,
inconvenience,v,41,,,,,,,,,,,,,,,,,,
incorporate,v,30,,,,,,,,,,,,,,,,,,
increase,v,30,,,,,,,,,,,,,,,,,,
incriminate,v,42,,,,,,,,,,,,,,,,,,
incrust,v,35,,,,,,,,,,,,,,,,,,
incubate,v,30,,,,,,,,,,,,,,,,,,
inculcate,v,31,,,,,,,,,,,,,,,,,,
inculpate,v,42,,,,,,,,,,,,,,,,,,
incur,v,42,,,,,,,,,,,,,,,,,,
incurvate,v,38,,,,,,,,,,,,,,,,,,
indemnify,v,40,,,,,,,,,,,,,,,,,,
indent,v,36,,,,,,,,,,,,,,,,,,
indenture,v,32,,,,,,,,,,,,,,,,,,
index,v,41,,,,,,,,,,,,,,,,,,
indicate,v,32,,,,,,,,,,,,,,,,,,
indict,v,41,,,,,,,,,,,,,,,,,,
indispose,v,31,,,,,,,,,,,,,,,,,,
indite,v,36,,,,,,,,,,,,,,,,,,
individualise,v,31,,,,,,,,,,,,,,,,,,
individualize,v,31,,,,,,,,,,,,,,,,,,
individuate,v,42,,,,,,,,,,,,,,,,,,
indoctrinate,v,31,,,,,,,,,,,,,,,,,,
indorse,v,41,,,,,,,,,,,,,,,,,,
induce,v,36,,,,,,,,,,,,,,,,,,
induct,v,41,,,,,,,,,,,,,,,,,,
indue,v,41,,,,,,,,,,,,,,,,,,
indulge,v,41,,,,,,,,,,,,,,,,,,
indurate,v,30,,,,,,,,,,,,,,,,,,
industrialise,v,30,,,,,,,,,,,,,,,,,,
industrialize,v,30,,,,,,,,,,,,,,,,,,
indwell,v,42,,,,,,,,,,,,,,,,,,
inebriate,v,37,,,,,,,,,,,,,,,,,,
infatuate,v,37,,,,,,,,,,,,,,,,,,
infect,v,29,,,,,,,,,,,,,,,,,,
infer,v,31,,,,,,,,,,,,,,,,,,
infest,v,38,,,,,,,,,,,,,,,,,,
infiltrate,v,38,,,,,,,,,,,,,,,,,,
infix,v,35,,,,,,,,,,,,,,,,,,
inflame,v,29,,,,,,,,,,,,,,,,,,
inflate,v,30,,,,,,,,,,,,,,,,,,
inflect,v,32,,,,,,,,,,,,,,,,,,
inflict,v,32,,,,,,,,,,,,,,,,,,
influence,v,41,,,,,,,,,,,,,,,,,,
inform,v,32,,,,,,,,,,,,,,,,,,
infract,v,41,,,,,,,,,,,,,,,,,,
infringe,v,41,,,,,,,,,,,,,,,,,,
infuriate,v,37,,,,,,,,,,,,,,,,,,
infuscate,v,30,,,,,,,,,,,,,,,,,,
infuse,v,31,,,,,,,,,,,,,,,,,,
ingeminate,v,32,,,,,,,,,,,,,,,,,,
ingest,v,34,,,,,,,,,,,,,,,,,,
ingraft,v,35,,,,,,,,,,,,,,,,,,
ingrain,v,35,,,,,,,,,,,,,,,,,,
ingratiate,v,37,,,,,,,,,,,,,,,,,,
ingurgitate,v,34,,,,,,,,,,,,,,,,,,
inhabit,v,42,,,,,,,,,,,,,,,,,,
inhale,v,34,,,,,,,,,,,,,,,,,,
inhere,v,42,,,,,,,,,,,,,,,,,,
inherit,v,40,,,,,,,,,,,,,,,,,,
inhibit,v,30,,,,,,,,,,,,,,,,,,
inhume,v,41,,,,,,,,,,,,,,,,,,
initial,v,32,,,,,,,,,,,,,,,,,,
initialise,v,31,,,,,,,,,,,,,,,,,,
initialize,v,31,,,,,,,,,,,,,,,,,,
initiate,v,36,,,,,,,,,,,,,,,,,,
inject,v,29,,,,,,,,,,,,,,,,,,
injure,v,29,,,,,,,,,,,,,,,,,,
ink,v,32,,,,,,,,,,,,,,,,,,
inlay,v,36,,,,,,,,,,,,,,,,,,
inmarry,v,41,,,,,,,,,,,,,,,,,,
innervate,v,40,,,,,,,,,,,,,,,,,,
innovate,v,36,,,,,,,,,,,,,,,,,,
inoculate,v,32,,,,,,,,,,,,,,,,,,
inosculate,v,35,,,,,,,,,,,,,,,,,,
input,v,35,,,,,,,,,,,,,,,,,,
inquire,v,32,,,,,,,,,,,,,,,,,,
inscribe,v,35,,,,,,,,,,,,,,,,,,
inseminate,v,35,,,,,,,,,,,,,,,,,,
insert,v,35,,,,,,,,,,,,,,,,,,
inset,v,30,,,,,,,,,,,,,,,,,,
insinuate,v,38,,,,,,,,,,,,,,,,,,
insist,v,32,,,,,,,,,,,,,,,,,,
insolate,v,39,,,,,,,,,,,,,,,,,,
inspan,v,35,,,,,,,,,,,,,,,,,,
inspect,v,39,,,,,,,,,,,,,,,,,,
inspire,v,37,,,,,,,,,,,,,,,,,,
inspirit,v,30,,,,,,,,,,,,,,,,,,
inspissate,v,30,,,,,,,,,,,,,,,,,,
instal,v,35,,,,,,,,,,,,,,,,,,
install,v,35,,,,,,,,,,,,,,,,,,
instance,v,32,,,,,,,,,,,,,,,,,,
instantiate,v,39,,,,,,,,,,,,,,,,,,
instigate,v,32,,,,,,,,,,,,,,,,,,
instil,v,35,,,,,,,,,,,,,,,,,,
instill,v,40,,,,,,,,,,,,,,,,,,
institute,v,36,,,,,,,,,,,,,,,,,,
institutionalise,v,40,,,,,,,,,,,,,,,,,,
institutionalize,v,40,,,,,,,,,,,,,,,,,,
instruct,v,32,,,,,,,,,,,,,,,,,,
instrument,v,40,,,,,,,,,,,,,,,,,,
instrumentate,v,36,,,,,,,,,,,,,,,,,,
insufflate,v,40,,,,,,,,,,,,,,,,,,
insulate,v,30,,,,,,,,,,,,,,,,,,
insult,v,32,,,,,,,,,,,,,,,,,,
insure,v,31,,,,,,,,,,,,,,,,,,
integrate,v,30,,,,,,,,,,,,,,,,,,
intend,v,31,,,,,,,,,,,,,,,,,,
intensify,v,30,,,,,,,,,,,,,,,,,,
inter,v,41,,,,,,,,,,,,,,,,,,
interact,v,41,,,,,,,,,,,,,,,,,,
interbreed,v,35,,,,,,,,,,,,,,,,,,
intercalate,v,30,,,,,,,,,,,,,,,,,,
intercede,v,32,,,,,,,,,,,,,,,,,,
intercept,v,35,,,,,,,,,,,,,,,,,,
interchange,v,40,,,,,,,,,,,,,,,,,,
intercommunicate,v,42,,,,,,,,,,,,,,,,,,
interconnect,v,42,,,,,,,,,,,,,,,,,,
interdepend,v,42,,,,,,,,,,,,,,,,,,
interdict,v,36,,,,,,,,,,,,,,,,,,
interest,v,37,,,,,,,,,,,,,,,,,,
interfere,v,41,,,,,,,,,,,,,,,,,,
interiorise,v,31,,,,,,,,,,,,,,,,,,
interiorize,v,31,,,,,,,,,,,,,,,,,,
interject,v,32,,,,,,,,,,,,,,,,,,
interlace,v,35,,,,,,,,,,,,,,,,,,
interlard,v,30,,,,,,,,,,,,,,,,,,
interleave,v,40,,,,,,,,,,,,,,,,,,
interlink,v,42,,,,,,,,,,,,,,,,,,
interlock,v,30,,,,,,,,,,,,,,,,,,
interlope,v,41,,,,,,,,,,,,,,,,,,
interlude,v,36,,,,,,,,,,,,,,,,,,
intermarry,v,41,,,,,,,,,,,,,,,,,,
intermediate,v,32,,,,,,,,,,,,,,,,,,
intermingle,v,35,,,,,,,,,,,,,,,,,,
intermit,v,32,,,,,,,,,,,,,,,,,,
intermix,v,35,,,,,,,,,,,,,,,,,,
intern,v,41,,,,,,,,,,,,,,,,,,
internalise,v,31,,,,,,,,,,,,,,,,,,
internalize,v,31,,,,,,,,,,,,,,,,,,
internationalise,v,41,,,,,,,,,,,,,,,,,,
internationalize,v,41,,,,,,,,,,,,,,,,,,
interpellate,v,32,,,,,,,,,,,,,,,,,,
interpenetrate,v,35,,,,,,,,,,,,,,,,,,
interpolate,v,31,,,,,,,,,,,,,,,,,,
interpose,v,38,,,,,,,,,,,,,,,,,,
interpret,v,31,,,,,,,,,,,,,,,,,,
interrelate,v,42,,,,,,,,,,,,,,,,,,
interrogate,v,32,,,,,,,,,,,,,,,,,,
interrupt,v,32,,,,,,,,,,,,,,,,,,
intersect,v,38,,,,,,,,,,,,,,,,,,
intersperse,v,35,,,,,,,,,,,,,,,,,,
interstratify,v,30,,,,,,,,,,,,,,,,,,
intertwine,v,35,,,,,,,,,,,,,,,,,,
intervene,v,41,,,,,,,,,,,,,,,,,,
interview,v,32,,,,,,,,,,,,,,,,,,
interweave,v,35,,,,,,,,,,,,,,,,,,
intimate,v,32,,,,,,,,,,,,,,,,,,
intimidate,v,37,,,,,,,,,,,,,,,,,,
intonate,v,32,,,,,,,,,,,,,,,,,,
intone,v,32,,,,,,,,,,,,,,,,,,
intoxicate,v,37,,,,,,,,,,,,,,,,,,
intransitivise,v,30,,,,,,,,,,,,,,,,,,
intransitivize,v,30,,,,,,,,,,,,,,,,,,
intrench,v,35,,,,,,,,,,,,,,,,,,
intrigue,v,42,,,,,,,,,,,,,,,,,,
introduce,v,32,,,,,,,,,,,,,,,,,,
introject,v,30,,,,,,,,,,,,,,,,,,
intromit,v,41,,,,,,,,,,,,,,,,,,
introspect,v,31,,,,,,,,,,,,,,,,,,
introvert,v,35,,,,,,,,,,,,,,,,,,
intrude,v,38,,,,,,,,,,,,,,,,,,
intrust,v,40,,,,,,,,,,,,,,,,,,
intubate,v,35,,,,,,,,,,,,,,,,,,
intuit,v,31,,,,,,,,,,,,,,,,,,
intumesce,v,38,,,,,,,,,,,,,,,,,,
intussuscept,v,35,,,,,,,,,,,,,,,,,,
inunct,v,29,,,,,,,,,,,,,,,,,,
inundate,v,35,,,,,,,,,,,,,,,,,,
inure,v,30,,,,,,,,,,,,,,,,,,
invade,v,33,,,,,,,,,,,,,,,,,,
invaginate,v,35,,,,,,,,,,,,,,,,,,
invalid,v,41,,,,,,,,,,,,,,,,,,
invalidate,v,41,,,,,,,,,,,,,,,,,,
inveigh,v,32,,,,,,,,,,,,,,,,,,
inveigle,v,32,,,,,,,,,,,,,,,,,,
invent,v,36,,,,,,,,,,,,,,,,,,
inventory,v,41,,,,,,,,,,,,,,,,,,
invert,v,30,,,,,,,,,,,,,,,,,,
invest,v,40,,,,,,,,,,,,,,,,,,
investigate,v,32,,,,,,,,,,,,,,,,,,
invigilate,v,41,,,,,,,,,,,,,,,,,,
invigorate,v,37,,,,,,,,,,,,,,,,,,
invite,v,37,,,,,,,,,,,,,,,,,,
invoice,v,40,,,,,,,,,,,,,,,,,,
invoke,v,36,,,,,,,,,,,,,,,,,,
involve,v,42,,,,,,,,,,,,,,,,,,
inweave,v,35,,,,,,,,,,,,,,,,,,
iodinate,v,30,,,,,,,,,,,,,,,,,,
iodise,v,30,,,,,,,,,,,,,,,,,,
iodize,v,30,,,,,,,,,,,,,,,,,,
ionate,v,30,,,,,,,,,,,,,,,,,,
ionise,v,30,,,,,,,,,,,,,,,,,,
ionize,v,30,,,,,,,,,,,,,,,,,,
iridesce,v,42,,,,,,,,,,,,,,,,,,
irk,v,37,,,,,,,,,,,,,,,,,,
iron,v,35,,,,,,,,,,,,,,,,,,
irradiate,v,32,,,,,,,,,,,,,,,,,,
irrigate,v,30,,,,,,,,,,,,,,,,,,
irritate,v,37,,,,,,,,,,,,,,,,,,
irrupt,v,38,,,,,,,,,,,,,,,,,,
islamise,v,30,,,,,,,,,,,,,,,,,,
islamize,v,30,,,,,,,,,,,,,,,,,,
isolate,v,30,,,,,,,,,,,,,,,,,,
isomerise,v,30,,,,,,,,,,,,,,,,,,
isomerize,v,30,,,,,,,,,,,,,,,,,,
issue,v,32,,,,,,,,,,,,,,,,,,
italicise,v,36,,,,,,,,,,,,,,,,,,
italicize,v,36,,,,,,,,,,,,,,,,,,
itch,v,39,,,,,,,,,,,,,,,,,,
itemise,v,32,,,,,,,,,,,,,,,,,,
itemize,v,32,,,,,,,,,,,,,,,,,,
iterate,v,32,,,,,,,,,,,,,,,,,,
itinerate,v,38,,,,,,,,,,,,,,,,,,
jab,v,35,,,,,,,,,,,,,,,,,,
jabber,v,32,,,,,,,,,,,,,,,,,,
jack,v,35,,,,,,,,,,,,,,,,,,
jacket,v,35,,,,,,,,,,,,,,,,,,
jackknife,v,38,,,,,,,,,,,,,,,,,,
jacklight,v,33,,,,,,,,,,,,,,,,,,
jackrabbit,v,38,,,,,,,,,,,,,,,,,,
jactitate,v,38,,,,,,,,,,,,,,,,,,
jade,v,29,,,,,,,,,,,,,,,,,,
jag,v,35,,,,,,,,,,,,,,,,,,
jail,v,41,,,,,,,,,,,,,,,,,,
jam,v,38,,,,,,,,,,,,,,,,,,
jampack,v,35,,,,,,,,,,,,,,,,,,
jangle,v,39,,,,,,,,,,,,,,,,,,
japan,v,36,,,,,,,,,,,,,,,,,,
jar,v,42,,,,,,,,,,,,,,,,,,
jaundice,v,30,,,,,,,,,,,,,,,,,,
jaunt,v,38,,,,,,,,,,,,,,,,,,
jaw,v,32,,,,,,,,,,,,,,,,,,
jawbone,v,32,,,,,,,,,,,,,,,,,,
jaywalk,v,38,,,,,,,,,,,,,,,,,,
jazz,v,36,,,,,,,,,,,,,,,,,,
jeer,v,32,,,,,,,,,,,,,,,,,,
jell,v,30,,,,,,,,,,,,,,,,,,
jellify,v,30,,,,,,,,,,,,,,,,,,
jelly,v,30,,,,,,,,,,,,,,,,,,
jeopardise,v,42,,,,,,,,,,,,,,,,,,
jeopardize,v,42,,,,,,,,,,,,,,,,,,
jerk,v,35,,,,,,,,,,,,,,,,,,
jest,v,32,,,,,,,,,,,,,,,,,,
jet,v,35,,,,,,,,,,,,,,,,,,
jettison,v,40,,,,,,,,,,,,,,,,,,
jewel,v,36,,,,,,,,,,,,,,,,,,
jib,v,41,,,,,,,,,,,,,,,,,,
jibe,v,42,,,,,,,,,,,,,,,,,,
jig,v,38,,,,,,,,,,,,,,,,,,
jiggle,v,38,,,,,,,,,,,,,,,,,,
jilt,v,31,,,,,,,,,,,,,,,,,,
jimmy,v,35,,,,,,,,,,,,,,,,,,
jingle,v,39,,,,,,,,,,,,,,,,,,
jingle-jangle,v,39,,,,,,,,,,,,,,,,,,
jinx,v,32,,,,,,,,,,,,,,,,,,
jitterbug,v,38,,,,,,,,,,,,,,,,,,
jive,v,36,,,,,,,,,,,,,,,,,,
job,v,41,,,,,,,,,,,,,,,,,,
jockey,v,33,,,,,,,,,,,,,,,,,,
jog,v,42,,,,,,,,,,,,,,,,,,
joggle,v,38,,,,,,,,,,,,,,,,,,
join,v,41,,,,,,,,,,,,,,,,,,
joint,v,42,,,,,,,,,,,,,,,,,,
joke,v,32,,,,,,,,,,,,,,,,,,
jollify,v,41,,,,,,,,,,,,,,,,,,
jolly,v,32,,,,,,,,,,,,,,,,,,
jolt,v,38,,,,,,,,,,,,,,,,,,
josh,v,32,,,,,,,,,,,,,,,,,,
jostle,v,38,,,,,,,,,,,,,,,,,,
jot,v,32,,,,,,,,,,,,,,,,,,
jounce,v,38,,,,,,,,,,,,,,,,,,
journey,v,38,,,,,,,,,,,,,,,,,,
joust,v,33,,,,,,,,,,,,,,,,,,
joy,v,37,,,,,,,,,,,,,,,,,,
joyride,v,38,,,,,,,,,,,,,,,,,,
jubilate,v,41,,,,,,,,,,,,,,,,,,
judder,v,38,,,,,,,,,,,,,,,,,,
judge,v,31,,,,,,,,,,,,,,,,,,
jug,v,41,,,,,,,,,,,,,,,,,,
juggle,v,41,,,,,,,,,,,,,,,,,,
julienne,v,35,,,,,,,,,,,,,,,,,,
jumble,v,42,,,,,,,,,,,,,,,,,,
jump,v,38,,,,,,,,,,,,,,,,,,
jump-start,v,38,,,,,,,,,,,,,,,,,,
jumpstart,v,38,,,,,,,,,,,,,,,,,,
junk,v,40,,,,,,,,,,,,,,,,,,
junket,v,38,,,,,,,,,,,,,,,,,,
junketeer,v,38,,,,,,,,,,,,,,,,,,
justify,v,32,,,,,,,,,,,,,,,,,,
jut,v,42,,,,,,,,,,,,,,,,,,
juxtapose,v,35,,,,,,,,,,,,,,,,,,
kayak,v,38,,,,,,,,,,,,,,,,,,
kayo,v,35,,,,,,,,,,,,,,,,,,
keel,v,38,,,,,,,,,,,,,,,,,,
keen,v,37,,,,,,,,,,,,,,,,,,
keep,v,42,,,,,,,,,,,,,,,,,,
kennel,v,41,,,,,,,,,,,,,,,,,,
keratinise,v,30,,,,,,,,,,,,,,,,,,
keratinize,v,30,,,,,,,,,,,,,,,,,,
kern,v,40,,,,,,,,,,,,,,,,,,
key,v,31,,,,,,,,,,,,,,,,,,
keynote,v,30,,,,,,,,,,,,,,,,,,
kibbitz,v,32,,,,,,,,,,,,,,,,,,
kibitz,v,32,,,,,,,,,,,,,,,,,,
kibosh,v,41,,,,,,,,,,,,,,,,,,
kick,v,35,,,,,,,,,,,,,,,,,,
kick-start,v,38,,,,,,,,,,,,,,,,,,
kid,v,32,,,,,,,,,,,,,,,,,,
kidnap,v,35,,,,,,,,,,,,,,,,,,
kill,v,35,,,,,,,,,,,,,,,,,,
kindle,v,43,,,,,,,,,,,,,,,,,,
kink,v,35,,,,,,,,,,,,,,,,,,
kip,v,29,,,,,,,,,,,,,,,,,,
kiss,v,35,,,,,,,,,,,,,,,,,,
kit,v,40,,,,,,,,,,,,,,,,,,
kite,v,40,,,,,,,,,,,,,,,,,,
kitten,v,29,,,,,,,,,,,,,,,,,,
knap,v,35,,,,,,,,,,,,,,,,,,
knead,v,35,,,,,,,,,,,,,,,,,,
kneecap,v,33,,,,,,,,,,,,,,,,,,
kneel,v,35,,,,,,,,,,,,,,,,,,
knell,v,39,,,,,,,,,,,,,,,,,,
knife,v,35,,,,,,,,,,,,,,,,,,
knight,v,41,,,,,,,,,,,,,,,,,,
knit,v,36,,,,,,,,,,,,,,,,,,
knock,v,35,,,,,,,,,,,,,,,,,,
knot,v,36,,,,,,,,,,,,,,,,,,
know,v,31,,,,,,,,,,,,,,,,,,
knuckle,v,35,,,,,,,,,,,,,,,,,,
kotow,v,32,,,,,,,,,,,,,,,,,,
kowtow,v,38,,,,,,,,,,,,,,,,,,
kvetch,v,32,,,,,,,,,,,,,,,,,,
label,v,32,,,,,,,,,,,,,,,,,,
labialise,v,32,,,,,,,,,,,,,,,,,,
labialize,v,32,,,,,,,,,,,,,,,,,,
labor,v,41,,,,,,,,,,,,,,,,,,
labour,v,41,,,,,,,,,,,,,,,,,,
lace,v,35,,,,,,,,,,,,,,,,,,
lacerate,v,35,,,,,,,,,,,,,,,,,,
lack,v,42,,,,,,,,,,,,,,,,,,
lacquer,v,36,,,,,,,,,,,,,,,,,,
lactate,v,34,,,,,,,,,,,,,,,,,,
ladder,v,30,,,,,,,,,,,,,,,,,,
lade,v,35,,,,,,,,,,,,,,,,,,
laden,v,35,,,,,,,,,,,,,,,,,,
ladle,v,35,,,,,,,,,,,,,,,,,,
lag,v,38,,,,,,,,,,,,,,,,,,
laicise,v,30,,,,,,,,,,,,,,,,,,
laicize,v,30,,,,,,,,,,,,,,,,,,
lallygag,v,42,,,,,,,,,,,,,,,,,,
lam,v,38,,,,,,,,,,,,,,,,,,
lamb,v,29,,,,,,,,,,,,,,,,,,
lambast,v,35,,,,,,,,,,,,,,,,,,
lambaste,v,35,,,,,,,,,,,,,,,,,,
lame,v,29,,,,,,,,,,,,,,,,,,
lament,v,37,,,,,,,,,,,,,,,,,,
laminate,v,36,,,,,,,,,,,,,,,,,,
lampoon,v,32,,,,,,,,,,,,,,,,,,
lance,v,38,,,,,,,,,,,,,,,,,,
land,v,38,,,,,,,,,,,,,,,,,,
landscape,v,36,,,,,,,,,,,,,,,,,,
languish,v,30,,,,,,,,,,,,,,,,,,
lap,v,42,,,,,,,,,,,,,,,,,,
lapidate,v,35,,,,,,,,,,,,,,,,,,
lapidify,v,30,,,,,,,,,,,,,,,,,,
lapse,v,38,,,,,,,,,,,,,,,,,,
lard,v,36,,,,,,,,,,,,,,,,,,
lark,v,38,,,,,,,,,,,,,,,,,,
larn,v,31,,,,,,,,,,,,,,,,,,
larrup,v,35,,,,,,,,,,,,,,,,,,
lash,v,35,,,,,,,,,,,,,,,,,,
lasso,v,35,,,,,,,,,,,,,,,,,,
last,v,42,,,,,,,,,,,,,,,,,,
latch,v,35,,,,,,,,,,,,,,,,,,
lateralize,v,38,,,,,,,,,,,,,,,,,,
lather,v,35,,,,,,,,,,,,,,,,,,
latinise,v,32,,,,,,,,,,,,,,,,,,
latinize,v,32,,,,,,,,,,,,,,,,,,
laud,v,32,,,,,,,,,,,,,,,,,,
laugh,v,29,,,,,,,,,,,,,,,,,,
launch,v,41,,,,,,,,,,,,,,,,,,
launder,v,35,,,,,,,,,,,,,,,,,,
lave,v,30,,,,,,,,,,,,,,,,,,
lavish,v,40,,,,,,,,,,,,,,,,,,
lay,v,35,,,,,,,,,,,,,,,,,,
layer,v,35,,,,,,,,,,,,,,,,,,
laze,v,41,,,,,,,,,,,,,,,,,,
leach,v,38,,,,,,,,,,,,,,,,,,
lead,v,38,,,,,,,,,,,,,,,,,,
leaf,v,39,,,,,,,,,,,,,,,,,,
league,v,30,,,,,,,,,,,,,,,,,,
leak,v,32,,,,,,,,,,,,,,,,,,
lean,v,38,,,,,,,,,,,,,,,,,,
leap,v,38,,,,,,,,,,,,,,,,,,
leapfrog,v,38,,,,,,,,,,,,,,,,,,
learn,v,31,,,,,,,,,,,,,,,,,,
lease,v,41,,,,,,,,,,,,,,,,,,
leash,v,35,,,,,,,,,,,,,,,,,,
leather,v,35,,,,,,,,,,,,,,,,,,
leave,v,38,,,,,,,,,,,,,,,,,,
leaven,v,38,,,,,,,,,,,,,,,,,,
lecture,v,32,,,,,,,,,,,,,,,,,,
leech,v,29,,,,,,,,,,,,,,,,,,
leer,v,39,,,,,,,,,,,,,,,,,,
legalise,v,41,,,,,,,,,,,,,,,,,,
legalize,v,41,,,,,,,,,,,,,,,,,,
legislate,v,41,,,,,,,,,,,,,,,,,,
legitimate,v,41,,,,,,,,,,,,,,,,,,
legitimatise,v,41,,,,,,,,,,,,,,,,,,
legitimatize,v,41,,,,,,,,,,,,,,,,,,
legitimise,v,41,,,,,,,,,,,,,,,,,,
legitimize,v,41,,,,,,,,,,,,,,,,,,
lend,v,40,,,,,,,,,,,,,,,,,,
lengthen,v,30,,,,,,,,,,,,,,,,,,
lenify,v,37,,,,,,,,,,,,,,,,,,
lessen,v,30,,,,,,,,,,,,,,,,,,
let,v,41,,,,,,,,,,,,,,,,,,
letter,v,40,,,,,,,,,,,,,,,,,,
levant,v,38,,,,,,,,,,,,,,,,,,
level,v,33,,,,,,,,,,,,,,,,,,
lever,v,35,,,,,,,,,,,,,,,,,,
leverage,v,40,,,,,,,,,,,,,,,,,,
levitate,v,38,,,,,,,,,,,,,,,,,,
levy,v,40,,,,,,,,,,,,,,,,,,
lexicalise,v,32,,,,,,,,,,,,,,,,,,
lexicalize,v,32,,,,,,,,,,,,,,,,,,
liaise,v,32,,,,,,,,,,,,,,,,,,
libel,v,32,,,,,,,,,,,,,,,,,,
liberalise,v,41,,,,,,,,,,,,,,,,,,
liberalize,v,41,,,,,,,,,,,,,,,,,,
liberate,v,41,,,,,,,,,,,,,,,,,,
librate,v,42,,,,,,,,,,,,,,,,,,
licence,v,41,,,,,,,,,,,,,,,,,,
license,v,41,,,,,,,,,,,,,,,,,,
lick,v,35,,,,,,,,,,,,,,,,,,
lie,v,42,,,,,,,,,,,,,,,,,,
lifehack,v,30,,,,,,,,,,,,,,,,,,
lift,v,38,,,,,,,,,,,,,,,,,,
ligate,v,35,,,,,,,,,,,,,,,,,,
light,v,30,,,,,,,,,,,,,,,,,,
lighten,v,37,,,,,,,,,,,,,,,,,,
lighter,v,38,,,,,,,,,,,,,,,,,,
lignify,v,30,,,,,,,,,,,,,,,,,,
like,v,37,,,,,,,,,,,,,,,,,,
liken,v,31,,,,,,,,,,,,,,,,,,
lilt,v,32,,,,,,,,,,,,,,,,,,
limber,v,35,,,,,,,,,,,,,,,,,,
lime,v,38,,,,,,,,,,,,,,,,,,
limit,v,30,,,,,,,,,,,,,,,,,,
limn,v,36,,,,,,,,,,,,,,,,,,
limp,v,38,,,,,,,,,,,,,,,,,,
line,v,42,,,,,,,,,,,,,,,,,,
linearise,v,30,,,,,,,,,,,,,,,,,,
linearize,v,30,,,,,,,,,,,,,,,,,,
linger,v,42,,,,,,,,,,,,,,,,,,
link,v,31,,,,,,,,,,,,,,,,,,
lionise,v,41,,,,,,,,,,,,,,,,,,
lionize,v,41,,,,,,,,,,,,,,,,,,
lip-read,v,31,,,,,,,,,,,,,,,,,,
lip-sync,v,32,,,,,,,,,,,,,,,,,,
lip-synch,v,32,,,,,,,,,,,,,,,,,,
lipread,v,31,,,,,,,,,,,,,,,,,,
lipstick,v,36,,,,,,,,,,,,,,,,,,
liquefy,v,43,,,,,,,,,,,,,,,,,,
liquidate,v,35,,,,,,,,,,,,,,,,,,
liquidise,v,30,,,,,,,,,,,,,,,,,,
liquidize,v,40,,,,,,,,,,,,,,,,,,
liquify,v,30,,,,,,,,,,,,,,,,,,
lisp,v,32,,,,,,,,,,,,,,,,,,
list,v,32,,,,,,,,,,,,,,,,,,
listen,v,39,,,,,,,,,,,,,,,,,,
literalise,v,31,,,,,,,,,,,,,,,,,,
literalize,v,31,,,,,,,,,,,,,,,,,,
lithograph,v,36,,,,,,,,,,,,,,,,,,
litigate,v,41,,,,,,,,,,,,,,,,,,
litter,v,42,,,,,,,,,,,,,,,,,,
live,v,42,,,,,,,,,,,,,,,,,,
liven,v,30,,,,,,,,,,,,,,,,,,
load,v,35,,,,,,,,,,,,,,,,,,
loaf,v,42,,,,,,,,,,,,,,,,,,
loan,v,40,,,,,,,,,,,,,,,,,,
loathe,v,37,,,,,,,,,,,,,,,,,,
lob,v,35,,,,,,,,,,,,,,,,,,
lobby,v,41,,,,,,,,,,,,,,,,,,
localise,v,42,,,,,,,,,,,,,,,,,,
localize,v,42,,,,,,,,,,,,,,,,,,
locate,v,40,,,,,,,,,,,,,,,,,,
lock,v,35,,,,,,,,,,,,,,,,,,
locomote,v,38,,,,,,,,,,,,,,,,,,
lodge,v,42,,,,,,,,,,,,,,,,,,
loft,v,40,,,,,,,,,,,,,,,,,,
log,v,32,,,,,,,,,,,,,,,,,,
log-in,v,40,,,,,,,,,,,,,,,,,,
logroll,v,41,,,,,,,,,,,,,,,,,,
loiter,v,42,,,,,,,,,,,,,,,,,,
