down;v;34,34,33,38,35,30
downgrade;v;31
download;v;40
downplay;v;32,30
downsize;v;41,30,30
dowse;v;42,35,30,30
doze;v;29
draft;v;36,33,36
drag;v;35,35,42,38,38,34,38,38,35,32,30
draggle;v;30
dragoon;v;41,41
drain;v;38,34,30,30
dramatise;v;36,32,32
dramatize;v;36,32,32
drape;v;35,35,35,35
draught;v;36
draw;v;35,40,35,31,38,36,38,32,31,37,34,38,40,33,36,30,38,36,36,35,42,42,41,38,35,35,35,35,35,33,30,30,30,30,30,29
drawl;v;32
dread;v;37
dream;v;36,39
dredge;v;35,35,35
drench;v;43,34,30,30
dress;v;29,29,35,29,29,30,38,36,35,35,35,35,30,29,29,29
dribble;v;38,35,35,29
drift;v;38,38,38,42,42,38,38,35,30,30
drill;v;35,31,31,31,31
drink;v;34,34,34,31,34
drip;v;38,35
drip-dry;v;30
drive;v;38,38,38,35,41,35,36,35,35,41,32,42,41,38,38,38,35,35,35,34,33,33
drivel;v;29
drizzle;v;43,35
drone;v;39,32
drool;v;37,29
droop;v;38,42,30
drop;v;38,38,30,38,41,32,30,35,35,33,40,30,42,41,35,35,34,31,31,30,30,29,29
drop-kick;v;35,35
dropforge;v;36
dropkick;v;35,35
drown;v;35,30,30,30,42,38
drowse;v;29,29
drub;v;35
drudge;v;41
drug;v;29,34
drum;v;39,36,31
dry;v;30,30
dry-dock;v;35
dry-nurse;v;34
dry-rot;v;30
dry-wall;v;36
drydock;v;35
dub;v;32,32,41
duck;v;38,38,38,32
duel;v;33
dulcify;v;39
dulcorate;v;39
dull;v;35,30,39,39,35,30,30
dumbfound;v;31
dummy;v;36
dump;v;40,40,40,38,38,35
dun;v;37,32,30,30
dung;v;30,29
dunk;v;35,35,34
dupe;v;32
duplex;v;30
duplicate;v;36,42,36,30
dusk;v;30
dust;v;35,35,35,35
dwarf;v;42,41
dwell;v;31,42,42,42,32
dwindle;v;30
dye;v;30
dyke;v;35
dynamise;v;30,30
dynamite;v;30
dynamize;v;30,30
e-mail;v;32
eagle;v;35,33
earmark;v;31
earn;v;40,40
earth;v;39,35
ease;v;38,29,30,37
eat;v;34,34,34,37,34,30
eavesdrop;v;39
ebb;v;38,33,30
ebonise;v;30
ebonize;v;30
echo;v;32,39,42
eclipse;v;42,39
economise;v;40,40
economize;v;40,40
eddy;v;38
edge;v;38,40,35,35
edify;v;32
edit;v;30,32,30,30
editorialise;v;32
editorialize;v;32
educate;v;41,31,41
educe;v;36,30
edulcorate;v;39
eff;v;35
efface;v;30,37,35
effect;v;36,41
effectuate;v;36
effeminise;v;30
effeminize;v;30
effervesce;v;30
effloresce;v;30,30,30
effuse;v;38,30,30
egest;v;29
egg;v;35,35
egotrip;v;41
egress;v;30
ejaculate;v;32,29
eject;v;35,29,38,35
elaborate;v;32,36,30,30
elapse;v;38
elate;v;37
elbow;v;38,35
elect;v;41,31
electioneer;v;41
electrify;v;37,30,30
electrocute;v;41,41
electroplate;v;35
elegise;v;36
elegize;v;36
elevate;v;41,38,30
elicit;v;37,36,31
elide;v;31
eliminate;v;30,42,30,31,29,33,30
elocute;v;32
elongate;v;30
elope;v;38
elucidate;v;32,31
elude;v;38,42,32
elute;v;35
emaciate;v;30,30
email;v;32
emanate;v;30,29
emancipate;v;41,41
emasculate;v;30,29
embalm;v;40
embank;v;42
embargo;v;41,41
embark;v;38,30,41
embarrass;v;37,41
embattle;v;40,36
embed;v;35,33
embellish;v;32,42,36,30
embezzle;v;40
embitter;v;37
emblazon;v;36,36
embody;v;42,42,42
embolden;v;37
emboss;v;35
embower;v;35
embrace;v;42,35,31
embrangle;v;30
embrittle;v;30
embrocate;v;29
embroider;v;36,32
embroil;v;42
embrown;v;30,30
emcee;v;41
emend;v;30
emerge;v;30,30,30,38,42
emigrate;v;30
emit;v;29,43,32
emote;v;37
empale;v;35
empanel;v;41,31
empathise;v;31
empathize;v;31
emphasise;v;32,32
emphasize;v;32,32
emplace;v;35,35
emplane;v;38
employ;v;34,41
empower;v;41,41
empty;v;30,30,38,35,29
empurple;v;30
emulate;v;42,42,33
emulsify;v;30,30
enable;v;30
enact;v;41,36
enamel;v;36
enamor;v;37
enamour;v;37
encamp;v;42
encapsulate;v;35,30
encase;v;35
enchain;v;35
enchant;v;37,37,32
encipher;v;32
encircle;v;35,35
enclose;v;35,42,35,30
enclothe;v;29
encode;v;32
encompass;v;42
encore;v;32
encounter;v;38,40,42,42,33
encourage;v;41,37,32
encrimson;v;30
encroach;v;38,41
encrust;v;35,35,30
encrypt;v;32
encumber;v;35
end;v;42,30,42,36
endanger;v;42,32
endear;v;37
endeavor;v;41
endeavour;v;41
endorse;v;41,41,41,32
endow;v;41,40
endue;v;41
endure;v;31,42,42,39,42,42,42
energise;v;30,29
energize;v;29,30
enervate;v;30,37
enfeeble;v;30
enfeoff;v;40
enfilade;v;42
enfold;v;35
enforce;v;41,41
enfranchise;v;41,41
engage;v;41,31,41,41,32,30,41,40,40,35
engender;v;36,29
engild;v;36
engineer;v;31,31
englut;v;34
engorge;v;34
engraft;v;35,35
engrave;v;35,37,36,35
engross;v;31,31
engulf;v;31,35
enhance;v;30,30
enjoin;v;32,32
enjoy;v;37,34,37,39,34
enkindle;v;43,37
enlace;v;35
enlarge;v;30,30,30,32
enlighten;v;32,32,31
enlist;v;33,40,33
enliven;v;37,30
enmesh;v;35
ennoble;v;41,41
enounce;v;32
enplane;v;38
enquire;v;32,32,31
enrage;v;37
enrapture;v;37
enrich;v;30,40
enrobe;v;35,29
enrol;v;41
enroll;v;41
ensconce;v;35
enshrine;v;35,37
enshroud;v;35
ensile;v;40
ensky;v;32
enslave;v;41
ensnare;v;41,35
ensnarl;v;35
ensue;v;42
ensure;v;32,31
entail;v;42,42,40
entangle;v;42,35
enter;v;38,33,41,42,32,36,41,35,30
entertain;v;41,31,37
enthral;v;37
enthrall;v;37
enthrone;v;41,41
enthuse;v;37,32
entice;v;32
entitle;v;41,32,41
entomb;v;41
entrain;v;38
entrance;v;37,29
entrap;v;41,35
entreat;v;32
entrench;v;35,41,35
entrust;v;40,40
entwine;v;36,35
enucleate;v;30,30
enumerate;v;32,32
enunciate;v;32,32
envelop;v;35
envenom;v;37,30
environ;v;35
envisage;v;36
envision;v;36,36
envy;v;37,37
enwrap;v;35
epilate;v;29
epitomise;v;42
epitomize;v;42
epoxy;v;35
equal;v;42,42,30
equalise;v;33,30
equalize;v;33,30
equate;v;31,42,30
equilibrate;v;30,42
equilibrise;v;42
equilibrize;v;42
equip;v;40,30
equivocate;v;32
eradicate;v;30,36
erase;v;30,35,32
erect;v;36,38
erode;v;30,30
eroticize;v;30
err;v;31,38
eruct;v;29,29
erupt;v;30,30,43,30,30,37,30,30
escalade;v;38
escalate;v;30
escallop;v;36
escape;v;38,32,32,42,41,38,30
eschew;v;32
escort;v;38,38
espouse;v;40,41,31
espy;v;39
essay;v;41,41
establish;v;41,36,31,31,36,35,36,31
esteem;v;31,31
esterify;v;30
estimate;v;31,31
estivate;v;29
estrange;v;41,37
etch;v;36,39,36,35,30
eternalise;v;30
eternalize;v;30
eternise;v;30
eternize;v;42,30
etherealize;v;30
etherialise;v;30
etherify;v;30
etherise;v;29
etherize;v;29
etiolate;v;30,30,29
etymologise;v;32,31
etymologize;v;32,31
eulogise;v;32
eulogize;v;32
euphemise;v;32
euphemize;v;32
europeanise;v;30,30
europeanize;v;30,30
evacuate;v;38,30,38,30,29
evade;v;32,38,41,32
evaluate;v;31,31
evanesce;v;30
evangelise;v;32,30
evangelize;v;32,30
evaporate;v;30,30,30,30
even;v;35,30,30
eventuate;v;42
evert;v;38
evict;v;35,35
evidence;v;32,32,32
evince;v;32
eviscerate;v;35,30,30,30
evoke;v;37,36,36,36,32
evolve;v;36,30,30
exacerbate;v;30,37
exact;v;32,32
exaggerate;v;32,41
exalt;v;32,37,37,30
examine;v;31,39,32,32,41
exasperate;v;37,37,30
excavate;v;39,35,35,35
exceed;v;42,42,33
excel;v;42
except;v;32,31
excerpt;v;31
exchange;v;40,30,30,41,40,30
excise;v;35,40,30
excite;v;37,30,39,37,37,37,30,30
exclaim;v;32,32
exclude;v;31,41,42,32,35
excogitate;v;36,31
excommunicate;v;32,41
excoriate;v;32,35
excrete;v;29
excruciate;v;37,29
exculpate;v;32
excuse;v;32,32,32,32,32,32
execrate;v;37,32
execute;v;41,41,36,41,41,36,32
exemplify;v;42,32
exempt;v;41,32
exenterate;v;30
exercise;v;34,41,29,29,31
exert;v;34,40,41
exfiltrate;v;38,38
exfoliate;v;35,35,35,35,30
exhale;v;29,29
exhaust;v;29,34,40,30,29
exhibit;v;42,39,39,38
exhilarate;v;37
exhort;v;32,32
exhume;v;41
exile;v;41
exist;v;42,42
exit;v;38,33,30
exonerate;v;32
exorcise;v;35
exorcize;v;35
expand;v;38,30,30,30,30,32,30
expatiate;v;32
expatriate;v;41,30
expect;v;31,32,31,31,29,29
expectorate;v;30,29
expedite;v;41,41
expel;v;41,41,33,29
expend;v;34,40
expense;v;30
experience;v;39,31,39,37,30
experiment;v;41,41
expiate;v;41
expire;v;42,30,29
explain;v;32,32,32
explicate;v;32,32
explode;v;30,30,31,30,35,32,32,31,30,30
exploit;v;34,34,41
explore;v;31,31,31,31
export;v;40,40,35
expose;v;39,32,39,35,39,32,39,32,31
exposit;v;32,32
expostulate;v;32
expound;v;32,32
express;v;32,32,32,32,39,35,32
express-mail;v;32
expropriate;v;35
expunge;v;35
expurgate;v;30
exsert;v;29
exsiccate;v;30
extemporise;v;36
extemporize;v;41,36
extend;v;30,42,42,40,29,42,40,29,30,30,38,38,35,34,30,30,30
extenuate;v;32
exteriorise;v;30
exteriorize;v;38,30
exterminate;v;35,36
externalise;v;31,30
externalize;v;31,30
extinguish;v;30,43,30,30,30
extirpate;v;36,35,30
extol;v;32
extort;v;40,40,36
extract;v;35,40,36,30,35,35,31,31
extradite;v;41
extrapolate;v;32,31,31
extravasate;v;35,30,29
extricate;v;35
extrude;v;36
exuberate;v;32
exudate;v;29
exude;v;29,32
exult;v;37,32
exuviate;v;29
eye;v;39
eyeball;v;39
eyewitness;v;39
fabricate;v;36,36
face;v;32,33,42,42,38,32,39,35,35
face-harden;v;30
face-lift;v;29
facilitate;v;30,42,36
facsimile;v;32
factor;v;31,40,31
factorise;v;31
factorize;v;31
fade;v;30,30,30,29
fag;v;41,41,29
faggot;v;36,35,35
fagot;v;36,35,35
fail;v;41,41,37,30,41,41,41,41,40,30,30
faint;v;29
fair;v;35
fake;v;36,41,32
falcon;v;33
fall;v;38,38,30,42,43,41,42,42,40,30,30,41,41,40,38,42,41,40,40,40,40,38,38,38,35,30,30,30,30,30,30,30
falsify;v;32,41,31,30,30
falter;v;42,38,38,32
familiarise;v;32
familiarize;v;32
famish;v;34,34,34
fan;v;35,30,38,30
fancify;v;30
fancy;v;36,37
fantasise;v;36,36
fantasize;v;36,36
fantasy;v;36
farce;v;30
fare;v;42,34
farm;v;41,40,36
farrow;v;29
fart;v;29
fascinate;v;42,37,37
fashion;v;36
fast;v;34,34
fasten;v;35,35,35,30
fat;v;34
fate;v;32
father;v;29
fathom;v;31,30
fatigue;v;29,29
fatten;v;34
fault;v;32
favor;v;41,31,41,41
favour;v;41,41,41,31
fawn;v;38,32,29
fax;v;32
faze;v;37
fear;v;37,37,37,37,37
feast;v;34,34,34
feather;v;35,35,33,33,29
featherbed;v;41,32
feature;v;42,42
fecundate;v;30,29
federalise;v;30,30,30
federalize;v;30,30,30
federate;v;30,30
fee;v;40
fee-tail;v;40
feed;v;34,34,34,30,41,34,34,38,34,34,30
feel;v;37,31,39,29,31,39,42,39,35,35,40,39,35
feign;v;32,36
feint;v;36
felicitate;v;32
fell;v;35,38,35
fellate;v;39
felt;v;35,35,30
feminise;v;30,30
feminize;v;30,30
fence;v;35,40,33,33,32
fend;v;41,33
ferment;v;37,37,30,30
ferret;v;38,33,31
ferry;v;38,38,38
fertilise;v;30,30,29
fertilize;v;30,30,29
fester;v;29
festinate;v;30
festoon;v;36
fetch;v;35,40,35
fete;v;41
fetishize;v;30
fetter;v;35
fettle;v;40
feud;v;33
feudalize;v;30
fib;v;32
fibrillate;v;29
fictionalise;v;36,30
fictionalize;v;36,30
fiddle;v;41,40,36,36,35,35,30
fidget;v;38
field;v;33,33,32,31
field-test;v;41
fight;v;33,33,41,41
figure;v;31,42,36,31,31
filch;v;40
file;v;32,35,38,32,32
filet;v;36,35
filiate;v;31
filibuster;v;41
filigree;v;36
fill;v;30,30,42,41,34,41,34,34,30
fillet;v;36,35
film;v;32,36
film-make;v;36
filter;v;35,35,38
filtrate;v;35
fin;v;40,38,38
finagle;v;41
finalise;v;30
finalize;v;30
finance;v;40,40
financier;v;41
find;v;40,39,40,32,31,39,40,36,31,40,32,30,39,40,38,30
fine;v;41
fine-tune;v;30,30,30
finedraw;v;35
finger;v;35,35,35,32
finger-paint;v;36
finger-spell;v;32
fingerprint;v;36
fingerspell;v;32
finish;v;30,30,42,35,34,30
fink;v;41,32
fire;v;33,33,30,41,33,38,37,30,40,36,30,30
firebomb;v;33
fireproof;v;30
firm;v;30,30
fish;v;35,33
fishtail;v;30
fissure;v;30
fistfight;v;33
fit;v;42,42,30,30,42,42,40,34,30
fix;v;30,35,32,36,33,36,30,30,29,41,35,30
fixate;v;41,39,30,30
fizz;v;30
fizzle;v;42
flabbergast;v;31
flag;v;32,30,38,36,30
flagellate;v;35
flail;v;35,38
flake;v;35,35,35
flambe;v;36
flame;v;43,43,32
flank;v;42
flap;v;38,38,38,38,37,32
flare;v;43,30,43,30
flash;v;39,30,39,32,38,39,35,30
flash-freeze;v;30
flat-hat;v;38
flatten;v;30,30,30
flatter;v;32
flaunt;v;39
flavor;v;39
flavour;v;39
flaw;v;30
flay;v;35
fleck;v;35
fledge;v;41,36,29
flee;v;38
fleece;v;40,35
fleer;v;29
fleet;v;38,30
flense;v;40
flesh;v;40
flex;v;38,39,38,35,35
flick;v;39,39,38,35,43,35,35,35,30
flicker;v;38,43,39
flight;v;41,38,36
flim-flam;v;41
flinch;v;38
fling;v;35,38,40,40
flip;v;38,35,39,38,38,35,35,35,31,30,30
flip-flop;v;30
flirt;v;32,41
flit;v;38
flitter;v;38
float;v;38,38,38,41,38,35,35,31,30
flocculate;v;42,42
flock;v;38,38
flog;v;35,35
flood;v;35,30,40,30
floodlight;v;30
floor;v;37,35
flop;v;38,38,41
floss;v;29
flounce;v;38
flounder;v;38,41
flour;v;35,30
flourish;v;30,40,35
flout;v;32,32
flow;v;38,38,38,42,35,30,29
flower;v;30
flub;v;41
fluctuate;v;38,38,30
fluff;v;41,35,29
flummox;v;31
flump;v;38,35
flunk;v;41
fluoresce;v;39
fluoridate;v;30
fluoridise;v;30
fluoridize;v;30
flurry;v;38,37
flush;v;29,30,39,35,30,30,30
fluster;v;37,37
flute;v;35
flutter;v;38,38,38,38,29
flux;v;38,30,30
fly;v;38,38,38,35,38,38,30,38,38,39,38,38,35,30
fly-fish;v;33
flyfish;v;33
foal;v;29
foam;v;30
fob;v;41
focalise;v;42,31,30,30
focalize;v;42,31,30,30
focus;v;31,39,31,30,30
fodder;v;34
fog;v;39
foil;v;42,41,35
foist;v;32,30
fold;v;35,30,41,35,30
foliate;v;36,36,35,32,30
follow;v;38,42,42,38,41,42,30,42,40,42,36,31,41,41,36,30,42,41,41,41,39,38,31,30
foment;v;41,29
fondle;v;35
fool;v;41,34,32,32
foolproof;v;30
foot;v;40,38,31
footle;v;42,41
footnote;v;36
footslog;v;38
forage;v;40,34
foray;v;40,35
forbear;v;42,42
forbid;v;32,41
force;v;41,36,38,32,35,35,35,35
force-feed;v;34
force-land;v;38
ford;v;38
forearm;v;33
forebode;v;32
forecast;v;32,31,32
foreclose;v;41,40
foredate;v;30
foredoom;v;32
forefend;v;41
foregather;v;41
forego;v;42,41,40
foreground;v;30
foreknow;v;31
foreordain;v;31,31
foresee;v;31,36,41
foreshadow;v;32
foreshorten;v;30,30
foreshow;v;32
forest;v;35
forestall;v;41,41
foreswear;v;41,40
foretell;v;32,32,32
forewarn;v;32
forfeit;v;40
forfend;v;41
forgather;v;41
forge;v;36,36,36,38,38,36,36
forget;v;31,31,31,31
forgive;v;32,41
forgo;v;41,42,40
fork;v;35,33,30,30
form;v;41,42,42,30,36,41,30
formalise;v;41,41
formalize;v;41,41
format;v;36,31,30
formicate;v;38
formularise;v;32
formularize;v;32
formulate;v;32,36,32,36
fornicate;v;35
forsake;v;31
forswear;v;32
fort;v;38,35,33
fortify;v;30,35,33,30,30
forward;v;38
fossilise;v;30,30
fossilize;v;30,30
foster;v;41,41,32
foul;v;33,30,35,33,30,30,30
found;v;41,36,31
founder;v;41,38,38,38
fowl;v;33,33
fox;v;41,31,30
foxhunt;v;33
foxtrot;v;38
fraction;v;31
fractionate;v;35,35
fracture;v;30,36,30,29,29,29
fragment;v;30
fragmentise;v;30
fragmentize;v;30
frame;v;35,42,41,32,31,36
franchise;v;41
frank;v;35,32
frap;v;35,30
fraternise;v;41
fraternize;v;41
fray;v;35,35
frazzle;v;35,29
freak;v;37
freckle;v;30,30
free;v;41,40,35,41,41,41,35,32,40,36,30
free-associate;v;31
free-base;v;34
freelance;v;41
freeload;v;40
freewheel;v;42,38
freeze;v;38,30,29,30,30,43,30,30,29,29
freeze-dry;v;30
freight;v;38,35
french;v;35
french-fry;v;30
frenchify;v;30,30
frequent;v;41,38
fresco;v;36
freshen;v;30,29,29
fress;v;34
fret;v;37,37,40,39,37,37,36,36,35,35,30,30
fricassee;v;30
fright;v;37
frighten;v;37
fringe;v;36,35
frisk;v;38,35
fritter;v;34
frivol;v;41
frizz;v;35
frizzle;v;30,35
frock;v;29
frog;v;35
frogmarch;v;38,35
frolic;v;38
front;v;42,33
frost;v;35,35,35,30
froth;v;30,30,29
frown;v;29
fructify;v;30,30,29
fruit;v;36,36
frustrate;v;41,37
fry;v;42,30,41
ftp;v;40
fuck;v;35
fuddle;v;34,34,31
fudge;v;41,32
fuel;v;40,40,40,37
fulfil;v;36,34,42
fulfill;v;36,42,34
full;v;35,30,30
fullback;v;33
fulminate;v;32,30,30
fumble;v;35,38,35,41,33
fume;v;37,43,39,29
fumigate;v;39
function;v;35,42,33
fund;v;40,40,40,40,40,40
fund-raise;v;40
fundraise;v;40
funk;v;38
funnel;v;35
furbish;v;35
furcate;v;30
furl;v;30
furlough;v;41,32
furnish;v;40,40
furrow;v;35,35,35
further;v;41,41
fuse;v;30,30,33,30
fusillade;v;33
fuss;v;37,41
fustigate;v;35
g.i.;v;35
gab;v;32
gabble;v;32
gad;v;38
gag;v;39,35,35,32,29,29,29
gage;v;33
gaggle;v;32
gain;v;40,40,40,38,33,30,30,40,29
gainsay;v;32
gall;v;39,37
gallivant;v;38
gallop;v;38,38,38
galumph;v;38
galvanise;v;37,35,29
galvanize;v;37,35,29
gamble;v;41,33
gambol;v;38
game;v;33
gang;v;33
gang-rape;v;41
gangrene;v;29
gaol;v;41
gap;v;35
gape;v;39,42
garage;v;40
garb;v;29
garble;v;32
garden;v;36
gargle;v;32,29
garland;v;36
garment;v;29
garner;v;40,35,35
garnish;v;40,36
garnishee;v;40
garotte;v;35
garrison;v;33
garrote;v;35
garrotte;v;35
garter;v;35
gas;v;33,32
gasconade;v;32
gash;v;35
gasify;v;30
gasp;v;29
gate;v;40,35,30
gate-crash;v;38
gather;v;35,41,30,32,35,41,35,35,30
gauffer;v;29
gauge;v;31,35,32,30,30,30
gawk;v;39
gawp;v;39
gaze;v;39
gazette;v;36
gazump;v;40,40
gear;v;30
gee;v;38,32
gel;v;30,29
gelatinise;v;30,30
gelatinize;v;30,30,30
geld;v;29
geminate;v;36,35,35,30
general;v;32
generalise;v;32,32,32,29
generalize;v;32,32,32,29
generate;v;36,36,36,29
gentle;v;37,41,35
gentrify;v;30
genuflect;v;38,38
germinate;v;30,36,30
gerrymander;v;41
gestate;v;36,29
gesticulate;v;32
gesture;v;32
get;v;40,30,30,30,38,35,39,33,40,32,35,29,29,32,30,32,31,35,35,31,40,40,39,39,39,38,38,37,37,36,36,35,31,30,29,29
geyser;v;38
ghettoise;v;30
ghettoize;v;30
ghost;v;38,37,36
ghostwrite;v;36
gi;v;35
gibber;v;32,32
gibbet;v;41,41
gibe;v;42,32
gift;v;41,40
gift-wrap;v;35
giggle;v;29
gild;v;36
gimp;v;38
gin;v;35,35
ginger;v;39
gip;v;41
gird;v;33,35,35
girdle;v;35,35
girth;v;35
give;v;40,40,40,40,32,36,32,40,36,31,36,40,36,40,41,40,40,32,40,40,32,40,38,34,40,38,31,41,40,40,36,36,35,34,32,32,32,32,32,32,32,30,29,29
glaciate;v;35,30
gladden;v;37,37
glamorise;v;30
glamorize;v;31,30
glamour;v;32
glamourise;v;31,30
glamourize;v;30
glance;v;39,38
glare;v;29,43,39
glass;v;40,39,35,30,30
glaze;v;35,30,40,39
gleam;v;39,39,30
glean;v;35
glide;v;38,38,38
glide-bomb;v;33
glimmer;v;39
glimpse;v;39
glint;v;39,39
glissade;v;38
glisten;v;39
glitter;v;39
gloat;v;32,39
globalise;v;30
globalize;v;30
globe-trot;v;38
glom;v;40,40
glorify;v;32,30,30,30
glory;v;32
gloss;v;36,32,32,32
glow;v;39,39,43,37,37
glower;v;29,29
glue;v;35,30
glug;v;39
glut;v;34,40
gluttonise;v;34
gluttonize;v;34
glycerolise;v;38
glycerolize;v;38
gnarl;v;35,32
gnash;v;29
gnaw;v;35,30
go;v;38,41,38,30,42,42,42,30,30,42,39,35,34,30,42,42,30,42,42,38,33,42,42,42,42,42,35,34,31,30
goad;v;37,35,35,32
gobble;v;34,32
goffer;v;29
goggle;v;39
gold-plate;v;35
goldbrick;v;41,41
goldplate;v;35
golf;v;33
gong;v;39
goof;v;41
goof-proof;v;30
goofproof;v;30
google;v;31
goose;v;35,35,35
gore;v;35,35
gorge;v;34
gormandise;v;34
gormandize;v;34
gossip;v;32,32
gouge;v;35,40,35
gourmandize;v;34
govern;v;41,41,41,42
gown;v;29
grab;v;35,40,38,40,35,31
grace;v;36,42
gradate;v;35,30
grade;v;31,35,31,31
graduate;v;40,40,30
graft;v;35,35
grain;v;35,35,30,30
grandstand;v;36
grant;v;40,40,32,40,40,40,40
granulate;v;30,30,29
graph;v;36,36
grapple;v;41,35
grasp;v;35,31
grass;v;33,35,35,35,34,32
grate;v;40,37,35,35,35
gratify;v;37,34
grave;v;35,35
gravel;v;37,35,31
gravitate;v;42,42,38
gray;v;30,30
graze;v;35,35,35,35,34
grease;v;35
green;v;30
greet;v;32,32,31,39
grey;v;30,30
griddle;v;30
grieve;v;37,37
grill;v;30,32
grimace;v;29
grime;v;35
grin;v;29
grind;v;35,35,41,38,30,36,36
grip;v;35,35,37
gripe;v;32
grit;v;35,35
grizzle;v;37,32
groak;v;39
groan;v;32
groin;v;36
grok;v;31
groom;v;41,29,29
groove;v;35,35
grope;v;35,41,35
gross;v;40
grouch;v;32
ground;v;35,35,35,32,38,38,35,35,35,35,35,31
group;v;31,33
grouse;v;33,32
grout;v;35
grovel;v;38
grow;v;30,30,30,30,30,42,36,29,30,30
growl;v;32
grub;v;40,35
grubstake;v;40
grudge;v;37,37
grumble;v;32,32,32,39
grunt;v;32
grunt-hoot;v;32
gruntle;v;37
guarantee;v;32,32,32,32
guard;v;41,33,33,41
guess;v;31,32,31,31
guesstimate;v;32
guffaw;v;29
guggle;v;39,39,34
guide;v;38,38,41,39,35
guillotine;v;35
gull;v;41,32
gulp;v;34,32
gum;v;35,34,30,29
gun;v;33
gurgle;v;39,39,34,32
gush;v;38,32,35
gut;v;35,35
gutter;v;43,38,35,34
guttle;v;34
guy;v;32,30
guzzle;v;34
gybe;v;38
gyp;v;41
gyrate;v;38,38
habilitate;v;30,29
habit;v;29
habituate;v;34,30
hack;v;35,41,35,33,33,30,30,29
hackle;v;35
haemagglutinate;v;35
haggle;v;40
hail;v;32,42,32,32,43
hale;v;41,35
halloo;v;35,32
hallow;v;32
hallucinate;v;39
halt;v;38,38,41,30
halter;v;41,30
halve;v;31
ham;v;36
hammer;v;35,36
hamper;v;30,33
hamstring;v;37,29
hand;v;40,38
hand-build;v;36
hand-dye;v;30
hand-pick;v;31
hand-wash;v;35
handbuild;v;36
handcolor;v;30
handcolour;v;30
handcraft;v;36
handcuff;v;35
handicap;v;29,33,33
handle;v;41,41,32,35,35,37
handstamp;v;35
handwash;v;35
handwrite;v;32
hang;v;35,35,41,38,35,42,39,35,35,42,41,36,35,35,30
hanker;v;37
hap;v;30
happen;v;30,30,41,30,40
harangue;v;32
harass;v;37,33
harbinger;v;32
harbor;v;37,42,40,39
harbour;v;42,40,39,37
harden;v;30,30,30,30,30
hare;v;38
hark;v;39
harken;v;39
harlequin;v;30
harm;v;29
harmonise;v;42,36,36,30,30,30
harmonize;v;42,36,36,30,30,30
harness;v;35,34,41,30
harp;v;32,36
harpoon;v;33
harrow;v;36
harry;v;37,30
harshen;v;30
harvest;v;35,30
hash;v;35
hasp;v;35
hassle;v;37
hasten;v;30,38,41,36
hat;v;29,40
hatch;v;29,36,36,35,29
hatchel;v;35
hate;v;37
haul;v;35,35
haunt;v;38,37,38
have;v;40,42,39,40,30,34,41,36,40,42,30,29,32,40,40,29,40,29,35
haw;v;32
hawk;v;40,33,29
hay;v;30
hazard;v;32,41,41
haze;v;43,41
head;v;38,41,38,42,38,42,42,42,35
headbutt;v;35
headline;v;32,40
headquarter;v;40
heal;v;30,29,29
heap;v;40,35,30
hear;v;39,31,41,39,39
hearken;v;39
hearten;v;37
heat;v;30,40,37,30
heave;v;32,35,38,35,38,29,30,29
heckle;v;35,32
hectograph;v;36
hector;v;37
hedge;v;32,35,35,30
hedgehop;v;38
hee-haw;v;32
heed;v;41
heel;v;38,38,36,35,30
heft;v;35,35
heighten;v;30,30,30,38,30,30
heist;v;41
heliograph;v;32
helm;v;38
help;v;41,29,42,42,34,41,34,30
hem;v;35,32
hemagglutinate;v;35
hemorrhage;v;29
hemstitch;v;35
hen-peck;v;32
henna;v;30
herald;v;32,32,32
herd;v;38,38,42
hero-worship;v;37
hesitate;v;42,42
heterodyne;v;35
hew;v;35,35
hex;v;32
hibachi;v;30
hibernate;v;29,41
hiccough;v;29
hiccup;v;29
hide;v;39,39,35,30
hie;v;38
higgle;v;40
high-tail;v;38
highjack;v;35
highlight;v;30,29
hightail;v;38
hijack;v;35,40
hike;v;38,38
hill;v;36
hinder;v;41,41,33
hinge;v;35
hint;v;32
hire;v;41,41,40
hiss;v;32,38,32,32
hit;v;35,35,35,38,35,33,40,33,39,33,41,38,38,35,33,32
hitch;v;35,38,38,38,35
hitchhike;v;38
hive;v;40,38,35
hoard;v;40,40
hoax;v;41
hob;v;35
hobble;v;38,41,35
hobnail;v;40
hobnob;v;41
hock;v;40,29
hoe;v;36
hog;v;40
hog-tie;v;35
hoist;v;35,35,35
hold;v;42,35,36,40,31,37,35,40,40,35,42,42,42,35,42,31,42,42,41,33,32,31,31,42,42,42,41,41,41,38,35,34,33,32,32,29
hole;v;35,35
holiday;v;42
holler;v;32,32,32
hollo;v;32,32,32
hollow;v;35,35
holystone;v;35
home;v;41,38
home-school;v;41
homer;v;33
homestead;v;30
homogenise;v;30,30,30
homogenize;v;30,30,30
homologise;v;30
homologize;v;42,30
hone;v;35,30
honey;v;39
honeycomb;v;36,35,30
honeymoon;v;42
honk;v;39,32,32,29
honor;v;41,41,40
honour;v;41,41,40
hood;v;35
hoodoo;v;42
hoodwink;v;41,32
hoof;v;38,36
hook;v;35,40,36,35,40,40,35,35,34,33,32,32
hoop;v;35
hoot;v;32,32
hoover;v;35
hop;v;38,38,38,38,38,38
hop-skip;v;38
hope;v;37,37,31
hopple;v;35
horn;v;35
hornswoggle;v;41
horrify;v;37
horripilate;v;39,39
